,frequency_dry_to_wet_LENS,frequency_dry_to_wet_LENS_quan_0.05,frequency_dry_to_wet_LENS_quan_0.95,frequency_dry_to_wet_CMIP6,frequency_dry_to_wet_CMIP6_quan_0.05,frequency_dry_to_wet_CMIP6_quan_0.95,frequency_dry_to_wet_ERA5,frequency_dry_to_wet_MERRA2,frequency_dry_to_wet_JRA-55,frequency_dry_to_wet_CHIRPS,frequency_dry_to_wet_GPCC,frequency_dry_to_wet_REGEN_LongTermStns,frequency_wet_to_dry_LENS,frequency_wet_to_dry_LENS_quan_0.05,frequency_wet_to_dry_LENS_quan_0.95,frequency_wet_to_dry_CMIP6,frequency_wet_to_dry_CMIP6_quan_0.05,frequency_wet_to_dry_CMIP6_quan_0.95,frequency_wet_to_dry_ERA5,frequency_wet_to_dry_MERRA2,frequency_wet_to_dry_JRA-55,frequency_wet_to_dry_CHIRPS,frequency_wet_to_dry_GPCC,frequency_wet_to_dry_REGEN_LongTermStns,duration_dry_to_wet_LENS,duration_dry_to_wet_LENS_quan_0.05,duration_dry_to_wet_LENS_quan_0.95,duration_dry_to_wet_CMIP6,duration_dry_to_wet_CMIP6_quan_0.05,duration_dry_to_wet_CMIP6_quan_0.95,duration_dry_to_wet_ERA5,duration_dry_to_wet_MERRA2,duration_dry_to_wet_JRA-55,duration_dry_to_wet_CHIRPS,duration_dry_to_wet_GPCC,duration_dry_to_wet_REGEN_LongTermStns,duration_wet_to_dry_LENS,duration_wet_to_dry_LENS_quan_0.05,duration_wet_to_dry_LENS_quan_0.95,duration_wet_to_dry_CMIP6,duration_wet_to_dry_CMIP6_quan_0.05,duration_wet_to_dry_CMIP6_quan_0.95,duration_wet_to_dry_ERA5,duration_wet_to_dry_MERRA2,duration_wet_to_dry_JRA-55,duration_wet_to_dry_CHIRPS,duration_wet_to_dry_GPCC,duration_wet_to_dry_REGEN_LongTermStns,intensity_dry_to_wet_LENS,intensity_dry_to_wet_LENS_quan_0.05,intensity_dry_to_wet_LENS_quan_0.95,intensity_dry_to_wet_CMIP6,intensity_dry_to_wet_CMIP6_quan_0.05,intensity_dry_to_wet_CMIP6_quan_0.95,intensity_dry_to_wet_ERA5,intensity_dry_to_wet_MERRA2,intensity_dry_to_wet_JRA-55,intensity_dry_to_wet_CHIRPS,intensity_dry_to_wet_GPCC,intensity_dry_to_wet_REGEN_LongTermStns,intensity_wet_to_dry_LENS,intensity_wet_to_dry_LENS_quan_0.05,intensity_wet_to_dry_LENS_quan_0.95,intensity_wet_to_dry_CMIP6,intensity_wet_to_dry_CMIP6_quan_0.05,intensity_wet_to_dry_CMIP6_quan_0.95,intensity_wet_to_dry_ERA5,intensity_wet_to_dry_MERRA2,intensity_wet_to_dry_JRA-55,intensity_wet_to_dry_CHIRPS,intensity_wet_to_dry_GPCC,intensity_wet_to_dry_REGEN_LongTermStns
10,0.22061449864498642,0.12168021680216774,0.3272506775067747,0.25341069228874125,0.09834688346883452,0.43618157181571793,0.2422777777777777,0.20131791282235462,0.18979356666507494,0.29784147170422526,0.2706311934870375,0.2641936533348312,0.24319173441734412,0.1423333333333331,0.3535284552845527,0.2730559251047057,0.11434688346883451,0.45839024390243904,0.25268047796399745,0.20568288971964357,0.19601065921573121,0.30966225317324264,0.27355118876818996,0.25727806800734004,20.210980449504618,16.51173579600737,23.70638064954055,19.614532027020953,15.557198618903545,23.499413195022477,19.36951771117042,19.037578627983844,20.079595513559184,19.751097224755167,18.885349207034306,19.715386534704386,20.047452354530336,16.429525659183362,23.415887769613754,19.498303253181536,15.415483971793002,23.29429276570198,19.31367314459795,19.101139878961686,20.04147779342137,19.432462530789042,19.23880959411722,19.50022277883987,3.8322522053631696,3.329751869279022,4.461467296099447,3.6920716631329187,3.0586958657144745,4.444839152890506,3.92401389844879,3.90077815373267,3.9304722784127453,4.004261302911636,3.9454812186631827,4.004082379712335,3.888134065551252,3.39575040616745,4.497940454361205,3.712630782942499,3.091367044519657,4.474968604077094,3.8996902735154984,3.8704763774862805,3.932197688859853,4.072371133619308,3.9931828137119503,4.059975292806533
8,0.21118089430894305,0.11509891598915963,0.3150948509485092,0.24297905888149807,0.09344173441734402,0.42221680216802143,0.24016472868217048,0.19556480913289842,0.18443174330325154,0.3347217157927074,0.2933921897774456,0.29247297432248553,0.22962601626016257,0.1315555555555553,0.3369485094850947,0.26065927568366604,0.1070867208672085,0.4431382113821137,0.24896978811401943,0.19811258464661619,0.19058827797939648,0.33817738157395455,0.2932285867544115,0.29254041368635236,20.42964609300971,16.60369869119707,23.988692939745206,20.043813797022683,15.961188378822323,23.917919977736382,19.884916140565405,19.306335903898134,20.570782558983417,19.638490169625044,19.1949342924466,19.677025626373954,20.293553428703504,16.638202664822217,23.704650821191922,19.95934918195072,15.90054372809827,23.75505201058919,19.819479777686922,19.390608451141517,20.593473482527955,19.547404717138576,19.437634109816738,19.694780316209904,3.819904659618416,3.315947590846357,4.454990977442053,3.674715935693271,3.065629925391294,4.404406764342512,3.8903823494992724,3.884697176601828,3.8847192928522576,3.984077144197801,3.9603611368763696,3.997279558796041,3.8976467468093037,3.390026104872709,4.52308439458696,3.7187295292487637,3.0935525709448655,4.488833622134314,3.910802538919257,3.8596289930185486,3.9476372029061153,4.038504750013284,3.988891482285167,4.05096592148374
6,0.19514430894308943,0.10499728997289948,0.29352574525745234,0.22864695737866483,0.08715176151761503,0.4043766937669374,0.2349572123423012,0.18297681741447192,0.17798417631911187,0.35952692222910465,0.31651120482532524,0.318860325128441,0.209930216802168,0.11725067750677481,0.3114037940379402,0.2426129588568614,0.09829810298102966,0.4210135501355011,0.2420899319527146,0.18768510583988673,0.18122482661594508,0.35486842853338374,0.3077585848001414,0.32178552258262405,20.712730077871143,16.677653733673278,24.374946999309007,20.33950168939755,16.089940049172654,24.31368221975225,20.16277389378488,19.526338332050347,20.95290870597809,19.70499465296234,19.348988574917435,19.81377821504738,20.585224580107422,16.75600770487865,24.08955477443788,20.33753998817113,16.142919522999293,24.223108667533676,20.0506556539561,19.6750343146758,21.002968443216943,19.82521243480378,19.475543097183092,19.95830640192761,3.777134445754557,3.2464165117803163,4.497088395537141,3.611489597857043,2.9964234321033008,4.344681819383619,3.865842741086214,3.8898188277458887,3.869919837827723,3.989842415086727,3.9668836597828623,3.9653999554604114,3.877779207073658,3.325509259828262,4.580883140048958,3.6889255530064684,3.0210243948595306,4.527515321085545,3.906628194995328,3.890471276216325,3.948001262334312,4.006988903990214,3.9719171268530404,4.015063748739702
4,0.17681639566395663,0.09339024390243884,0.26876829268292657,0.20910864745011098,0.07774796747967466,0.37946070460704584,0.22566649696939406,0.16706404666077201,0.17001891577320616,0.36467046289896105,0.32315336168807035,0.3322002460770576,0.18921951219512192,0.10245121951219492,0.28537940379403776,0.21955949741315603,0.08595663956639554,0.39090514905149026,0.22845237373581506,0.17147977770473405,0.1680690457351094,0.3541868885311583,0.31006570329971517,0.33384134652250597,20.993323116751142,16.858109104622724,24.73350426859757,20.572191875211473,16.075694761672015,24.723631124135665,20.045080596374188,19.791779162841735,20.99678183155071,19.644487709586837,19.601988350366657,19.852936285818878,20.77210584467817,16.715086781450243,24.44131465968925,20.574134218696372,16.075156940459628,24.699102344569695,20.098517762914565,19.69628218806374,21.250811255030793,20.076773483892904,19.67026760727445,20.05372323741383,3.708598372362946,3.152656054272209,4.507272609782102,3.523424985087569,2.883974453448727,4.278757529313032,3.8699676017227915,3.9101704698041786,3.8956521851131045,4.00852728035334,3.972485375479529,3.953552971743285,3.8780771455419387,3.2399619177878574,4.68701668692234,3.6574429222957487,2.909806714726316,4.58868842687546,4.00669467249774,4.022393210577413,3.972134453501457,3.995605667177116,3.961236922092928,3.9632035181236134
2,0.15856842818428182,0.08146612466124646,0.24471273712737102,0.19093816210889392,0.06694850948509472,0.35857452574525717,0.2134827362856334,0.14783804046882154,0.16133849050741506,0.35585174944866865,0.31081361809832675,0.3327614850654066,0.16697696476964766,0.08674390243902425,0.255661246612466,0.19756294653855636,0.07086991869918687,0.3660650406504061,0.2115166860529207,0.15248894544574537,0.15351605966938012,0.34054946163057354,0.29787678927256583,0.328581803091607,21.108343586230816,16.79706578506556,24.947750687931162,20.711467094430947,15.933405172504951,25.082265304379092,19.947767679739975,19.821671777534597,20.836919155770232,19.858661856931676,19.90394460181834,19.86043249639139,20.920539333033027,16.612178315022582,24.789521464112177,20.712556158212596,15.878139725140201,25.154765371336428,19.970097833243756,19.673734895175343,21.069864345830997,20.28319118083411,19.79387344854856,19.993371458741308,3.639025883008556,3.0607877455037604,4.501774950575395,3.445396688295942,2.7772792992308712,4.252372173716001,3.8751504868476823,3.9013854567424637,3.8836550630341904,4.010787039882299,3.951177077789001,3.9523493837681176,3.867808023772376,3.152120166373177,4.7673682212620285,3.620916576025056,2.8056187667720454,4.660757490914068,4.043518060444687,4.060318995862946,3.977351485042195,3.970567566846868,3.9395773061879753,3.9393036693049086
0,0.14864159891598913,0.07547289972899718,0.23166666666666635,0.18300369549150047,0.06044715447154461,0.3519701897018967,0.2016232985346294,0.13712492257825906,0.1565540756671343,0.3385867921837114,0.3021694287152565,0.33983004298502834,0.14802235772357722,0.07344444444444431,0.23177913279132778,0.1860832717418084,0.060536585365853546,0.3556883468834684,0.19752494885692162,0.13841916955674752,0.14573918921735043,0.3204954805239608,0.28531999826347926,0.33102861160224534,21.06999627891618,16.632821983601044,25.006646818250253,20.737755436492087,15.852524471753126,25.22556659851808,19.827847886461623,19.983737216514115,20.671685365280165,19.84172994414525,19.979030580372303,19.835545196273905,21.018793241478328,16.41788042742746,25.152171528101988,20.712585469725283,15.685206132422795,25.39168394056593,19.68629187776189,19.609856179218724,20.884335256441013,20.154277777805977,19.785508716282457,19.87038698893972,3.6201033508899343,3.012640126085639,4.543841771591182,3.4064013812847893,2.725174455219898,4.230215665291173,3.8675558783225608,3.8780028745093484,3.8848517602384884,4.000158605609125,3.93424126112459,3.915869313690836,3.8307061851900692,3.063772142905325,4.829568502683145,3.5811334402053427,2.7383836643078485,4.675660988697663,4.018833970755535,4.038667992541269,3.942131880672834,3.951787751178803,3.917973165346031,3.9051620449012447
-2,0.14842886178861786,0.07584552845528447,0.23095663956639534,0.18715545700911565,0.061699186991869805,0.35971002710027067,0.19581463045851946,0.13131514178377815,0.15280746933229267,0.3246314492810001,0.29125838979910246,0.3489349812566333,0.13977777777777775,0.06791327913279124,0.22153252032520312,0.1892771618625278,0.06031707317073159,0.3653766937669374,0.19319557486013192,0.1349518806448125,0.13928449494603642,0.3099957463400161,0.27586745108714694,0.3316458955528626,21.037393113326154,16.604588053346312,24.966250620023818,20.649063092073284,15.836423391566377,25.117811931710857,19.71882421335522,19.909677966985456,20.348206080232814,19.7934722093188,19.972146692863415,19.73225174356415,21.016194511752712,16.255944032093545,25.28500681465738,20.58439632424572,15.539968512999739,25.311560015066874,19.582273200573585,19.52136671056842,20.538934915739233,20.022806732488984,19.5141617240659,19.676717819423814,3.6182524807438234,3.0054418857169893,4.543982685780046,3.4379631666343395,2.7491049569635537,4.274794814900497,3.91315998352977,3.8957747584409357,3.9520761922786782,3.997945953434352,3.891643109242923,3.9177918584061113,3.8066335531393722,3.0199641459414774,4.878887509120095,3.5869493605256104,2.7537826410654733,4.677023096928913,3.986060474346473,4.013843193360567,3.914579134759403,3.946077456987434,3.918069030865992,3.8782505504764297
-4,0.15577168021680216,0.08021815718157171,0.24066260162601597,0.19855136733185524,0.06615447154471532,0.37633604336043325,0.19883204748119446,0.13689735088924768,0.15344816369391726,0.3294774056353005,0.28278280542986434,0.34476985267290006,0.14429539295392954,0.07127235772357714,0.22793902439024383,0.20167627494456772,0.06573170731707303,0.384032520325203,0.19799442543484455,0.1420247611674946,0.14303541069695216,0.3127411075256854,0.2785826119745555,0.3286281768374695,20.85289401956358,16.450106982395205,24.76776879125738,20.544477483787798,15.88821014269842,24.92271838007018,19.609487856800058,19.802124914431882,19.767423553886665,19.691325723118027,19.80277796650627,19.57276740720121,20.836445347462845,16.033831861529784,25.180509103363587,20.332570084980603,15.37387873052486,25.051286491648483,19.49138714898991,19.343202556204016,20.1694579005431,19.808578630248704,19.378880576775703,19.57606052189466,3.667210931859024,3.057255667065194,4.559705913372868,3.523208268459355,2.833255457529663,4.378019507698166,3.9581066411410775,3.8927635449786493,4.008940420450453,3.99075046414089,3.865138589408617,3.921499325820491,3.8187414378951874,3.0454985071736633,4.876953754120294,3.6410194164244203,2.834887969581196,4.675283306716552,3.9735130110709607,3.9829140060435004,3.912102740281698,3.947836535411028,3.9108083632619,3.8771543079570856
-6,0.17038211382113821,0.0892154471544714,0.260952574525745,0.21511357477211146,0.07526016260162588,0.3944119241192408,0.20932188894648612,0.14857607283377378,0.16360715643355517,0.33626410923640854,0.27842125593201644,0.34496921471436737,0.15946273712737127,0.08108943089430883,0.2483035230352303,0.220869179600887,0.07691598915989144,0.40739024390243883,0.2163251796567378,0.15488172770965175,0.16036447825386782,0.32319978175102837,0.28009842508665084,0.3329784042578723,20.557735419839133,16.162519080047055,24.486792612808205,20.335992215232327,15.839247172883772,24.610686461368573,19.723483762442456,19.551362597760345,19.40121275860135,19.58475402253479,19.59189098935674,19.352463892943412,20.616122523416145,15.941624024930656,24.891652917480183,20.06250077587105,15.339572108452671,24.596411613990572,19.41273260391636,19.26507788458651,19.664944517276858,19.49778285221932,19.134570954134293,19.341930605842492,3.734753987626354,3.131039422337751,4.6054854454404115,3.6367730123073914,2.949945868886402,4.508607532677408,3.940494923392653,3.852585949381693,3.9910303460888232,3.972564524671965,3.8476675104546874,3.9294325868972217,3.803060116671146,3.1048974787437302,4.776563613898187,3.700406251690067,2.9556375295295925,4.672651289602953,3.877578046538257,3.855552323244031,3.921751879335122,3.9586339702445104,3.920336543117881,3.914439736776215
-8,0.18626422764227643,0.0998455284552844,0.2820989159891597,0.23200788371520087,0.08488075880758793,0.41315989159891553,0.22803342740802457,0.16663248838244937,0.18083843159851076,0.34515053582920635,0.29032885297893235,0.3582905081440199,0.18044308943089432,0.09592682926829255,0.27578184281842816,0.24177876324217795,0.08985907859078573,0.43236314363143613,0.23769025902181717,0.17570943801104627,0.18644536213962976,0.3394103080668178,0.3011689180611686,0.3498830023544208,20.344987652112138,16.028723935430843,24.259283113276176,20.05580184942683,15.709629935261717,24.20816827648448,19.56972509696845,19.436316293392963,18.977214166340133,19.498196508787697,19.170521419318142,19.096350620001314,20.355119816839675,15.859597118900158,24.466240364865303,19.755736147906745,15.258660632502917,24.087726215550674,19.3388259027205,19.070314763925076,19.29644602956987,19.282218177273634,18.928058221688488,19.047915021705645,3.8040425223664203,3.2082424004834955,4.636621886584929,3.739771403343418,3.0557234554275485,4.612988535848076,3.9361222190679324,3.845615623399622,4.001672675531828,3.964119736158108,3.8654766271806893,3.9221178360641815,3.7933387115336745,3.172173457962545,4.680942146215978,3.7565081986350215,3.058030606802448,4.655910140939574,3.832316640506054,3.8245072151478716,3.9036591732174504,3.964488102002324,3.941663666060042,3.9284657036397705
-10,0.1995819783197832,0.10844579945799443,0.29975609756097543,0.24487558511948768,0.09336856368563669,0.425224932249322,0.24705953182569523,0.186563688932845,0.20129395373001058,0.35323533115084377,0.2890734727780715,0.34594417244662035,0.2036476964769648,0.11283468834688332,0.3043143631436314,0.2587425474254743,0.10213550135501336,0.44902981029810285,0.26003922775102545,0.19782212079274403,0.21644445481388166,0.35682258876857226,0.31143015670296675,0.3500750827326714,20.167308265901106,15.930175131980755,24.02223842079243,19.72068663379421,15.362073234728753,23.807588665141754,19.402444942272776,19.115228821904758,18.589754073019,19.574586270097313,18.901002315172512,19.064229181512633,20.095201988674532,15.829800015907834,24.001390275657123,19.45417988287649,15.086637731611539,23.594738506660356,19.240574951399495,18.920931526085976,18.922034902827644,19.05419093722066,18.880172057867366,19.100531321482816,3.8483580679710374,3.259466834879249,4.668339622884697,3.815686450632869,3.124147294449845,4.714795439474462,3.946516330119819,3.845588366024479,4.0117036014514715,3.965994111963218,3.868383799176732,3.9282085111897054,3.813847936770237,3.2423612642242916,4.6129520685968455,3.8160002507838997,3.1352779450780344,4.677193922799374,3.851163472184531,3.8417077594692657,3.925128292487424,3.9861841505641173,3.943613874432755,3.9526602448515975
-12,0.2133468834688347,0.1182466124661245,0.31722222222222207,0.2548519339738853,0.10169647696476947,0.4318373983739832,0.26531458233074573,0.2031466235420954,0.22786677089106303,0.3518499967789733,0.294188562292138,0.3251431388548891,0.22560094850948512,0.12851219512195108,0.3313550135501355,0.26953830992855393,0.11138753387533856,0.4530813008130079,0.27730430711610476,0.21676531210435637,0.24464631664631675,0.3545860248429018,0.3133483152707417,0.327766727866177,19.875901607006114,15.743811746452383,23.692430342412354,19.413520454920846,15.02631803666192,23.45771858737595,18.987074386991875,18.950013438006756,18.400518486256455,19.698743996113503,18.745003638337835,19.077309372187226,19.792247570622543,15.712055852822907,23.53113757083894,19.142834118866997,14.853403200117263,23.156037540692182,18.96527392363537,18.635258594600938,18.603139683072747,18.967210034146657,18.933614123048564,19.153915706070045,3.8911614830257424,3.303301736674053,4.714642109510215,3.8551341892980235,3.1608935068391073,4.767342351684125,3.9218862914597565,3.8363072751023055,3.9622183538366125,3.9649525813450865,3.8887373990467498,3.93458229816819,3.8404961284767296,3.2993980484918213,4.564319236236164,3.8553252602820183,3.1834996657927883,4.7039943895905925,3.8714176165257728,3.8622618884074833,3.9314168114700103,3.987202206775102,3.9206051038651744,3.9908414878308487
-14,0.22803048780487806,0.12859891598915976,0.3363441734417343,0.2632658290219267,0.11235501355013533,0.4326395663956635,0.28217134831460666,0.21886585644745005,0.25191235493664704,0.35094356403043525,0.29892002009264956,0.3158867506837723,0.2435210027100271,0.14070325203252018,0.35432384823848234,0.2764700665188471,0.1194037940379402,0.4521138211382112,0.29074875156054925,0.2306009780482423,0.26507366707366714,0.35853870958506023,0.3109186477515601,0.3102818010789246,19.587585406539628,15.60717434186804,23.327548637497056,19.124999455982554,14.757469409386202,23.11958916173009,18.672055110905706,18.793008552059714,18.453387968789013,19.669448778710507,18.649618112442397,19.165169624375405,19.462045148311592,15.578096339357035,23.087907048497744,18.875120348079523,14.617894472615497,22.808660916907986,18.65429623685686,18.42831033267421,18.359036271234043,18.9322798369795,18.861362978874464,19.392991991469973,3.9132551146991292,3.331906273086167,4.711636790834119,3.87772017702171,3.189897955103647,4.776147239563708,3.88216041974062,3.830464924845036,3.904963002753215,3.937595403154418,3.885536286338475,3.929958165093386,3.8552674452123727,3.333096181847593,4.534349258110233,3.873419656112185,3.21649378034497,4.713782713209763,3.886178116235194,3.869587423900238,3.9303526222931717,3.99280560440066,3.915069775469971,3.995632481797074
-16,0.23850135501355016,0.13586043360433595,0.350930894308943,0.2711712244395172,0.12298373983739824,0.43527913279132746,0.2988888888888888,0.23529239766081866,0.27510323812753024,0.3527247918858756,0.3009286284140269,0.3070604212944074,0.25355758807588075,0.14826693766937657,0.3666653116531165,0.2808800197092881,0.1268834688346882,0.4486829268292681,0.3002777777777777,0.24489089277920384,0.28111111111111114,0.3554239766081872,0.30498958298895623,0.2946453261707239,19.321184183122824,15.411850686246272,23.021886499387797,18.879162770909044,14.560188377408316,22.821708827783294,18.33593946253726,18.552893142064303,18.431029404637084,19.594116915887117,18.582705979597197,19.289440501743698,19.175060384011587,15.374093376997383,22.74561106668726,18.661658476745952,14.408888532062068,22.574754677303687,18.351038216775937,18.120127638325318,18.203918956815194,18.863608887848926,18.86007922003966,19.47727872550444,3.9317551820780796,3.341469804652443,4.725662785364136,3.8847224953272836,3.2075668780238673,4.754111584196983,3.882596546369287,3.833462465860602,3.87075218547661,3.938524371865578,3.8684906037782185,3.913042097448124,3.8690922825529195,3.341252804439713,4.55526904648078,3.8744023562140044,3.225728494346477,4.688859501032912,3.8777937453886118,3.8669882738656485,3.9019558766480014,3.9643667502378195,3.8922254431981984,3.959749602464858
-18,0.24773848238482385,0.14193902439024378,0.36395799457994565,0.28038038925843817,0.136661246612466,0.4378617886178857,0.3157777777777777,0.25365497076023386,0.2884042400802176,0.3733257794807208,0.3006254808392075,0.29281557003582614,0.26082046070460707,0.1532140921409213,0.3767696476964769,0.2864222714954423,0.13761788617886164,0.4460894308943088,0.3081944444444444,0.2571423547675079,0.2910541310541311,0.3644628782100179,0.29316682757099954,0.2794978560461371,19.059108325524356,15.160378039139736,22.72092480950405,18.640118168762353,14.35385530737998,22.539582225790596,18.15399127244285,18.34858012879857,18.46316173748906,19.437410100487963,18.446182825150522,19.234369214419498,18.89237477601523,15.097467138098915,22.5016257460818,18.462282889374844,14.245901748634541,22.32101698654775,18.072106954718706,17.96248102949867,18.15604904060731,18.62078791985035,18.696666363080944,19.421819004166068,3.937891606535938,3.333929626970133,4.752879553565013,3.884263256262507,3.222124732157493,4.718423573668641,3.872552109289833,3.8307853475887357,3.8532553397328275,3.9214173183415,3.840499253423312,3.913738256198493,3.882085808998094,3.3351386212868412,4.59413171911122,3.8730376302567637,3.236928073524995,4.664033333086911,3.868766138029283,3.8514479620753366,3.8982603611811144,3.9560232828071378,3.867419746066989,3.9420393766203787
-20,0.2560792682926829,0.14799051490514895,0.37484688346883455,0.2911613697955162,0.1517642276422763,0.44299186991869877,0.32924999999999993,0.27081871345029235,0.30088319088319077,0.3963276154660329,0.2976058952397947,0.28416569923479257,0.26673509485094854,0.15735636856368554,0.3856436314363143,0.2940803153486082,0.14959349593495924,0.4469891598915987,0.31711111111111107,0.270912313371884,0.2976923076923077,0.3916691205600791,0.28813529709153607,0.26539901883683475,18.847753635804064,14.966789619353277,22.511072969338645,18.45562743935004,14.254668639833321,22.290298716431295,17.893215550529742,18.10444010793224,18.386196597761973,18.92639579010407,18.279490661827616,18.869048051651387,18.655670388505822,14.866035840105425,22.300567937201198,18.28770465309883,14.121319284206805,22.113029100547084,17.8473477849534,17.742069075614992,18.058839863749977,18.375721876382613,18.50385363994349,18.987979073666978,3.9267594090320355,3.32100553982138,4.739585795332505,3.875938405675356,3.229417592385,4.679243766931122,3.858372965395323,3.8383673986533156,3.8379514454557473,3.9042763512934453,3.8308412969069816,3.8883771027181275,3.8849201823214816,3.3256836028793737,4.611594699628845,3.870086292322979,3.2410567580545817,4.638569620487541,3.8594065432617235,3.850015369687045,3.8811858586639567,3.9397457438145524,3.8162040654843206,3.917755476419508
-22,0.2633963414634146,0.15331707317073162,0.38460162601625997,0.30189258438038935,0.16622222222222208,0.4486097560975605,0.33977777777777773,0.29070175438596485,0.31188034188034175,0.4254402225651761,0.28720947580245454,0.2855222883820794,0.27245392953929537,0.1621178861788617,0.393250677506775,0.303608770633161,0.1635040650406503,0.4516964769647694,0.3277777777777777,0.2878421379332875,0.3096296296296297,0.4238937227632614,0.28037954261583276,0.2623370033329588,18.746532526472144,14.89201487169485,22.361199292049918,18.305544834210306,14.224180082613351,22.045235734581144,17.843499997670786,17.89265753347339,18.332284095277167,18.369020393899262,17.952027131887583,18.679025317763827,18.551168416303124,14.783880546480994,22.16608623986312,18.163726130831773,14.083083376276107,21.936593578975625,17.693028465355443,17.60087134148606,18.066732728206613,18.0727955331684,18.091084572054857,18.655573052873603,3.9108767842396497,3.3095754470868544,4.715588164958045,3.8624557611613897,3.2361690951413724,4.62832188840975,3.845668345229556,3.8344509589470412,3.831641654780694,3.8863065042825933,3.829936234295978,3.8523003504305198,3.885029518482197,3.321780482482387,4.6135294694106666,3.8629903395913505,3.2463250649955335,4.603797599416893,3.835721174690256,3.8454084600571847,3.861189011173776,3.9194754547878334,3.83462303690275,3.877968635318461
-24,0.2719349593495935,0.16003794037940366,0.3951815718157179,0.3132150776053216,0.17925745257452558,0.4571761517615171,0.35036111111111107,0.3090935672514619,0.3233903133903133,0.453303470428424,0.28643581851345196,0.2870797432728676,0.2801930894308943,0.16806775067750668,0.4028157181571815,0.3142847992116286,0.17744173441734404,0.4583414634146339,0.33683333333333326,0.30611699173445706,0.32561253561253567,0.44828418610109316,0.2750598495212036,0.2599153509113063,18.721135760156212,14.929676830006779,22.270489915029877,18.245161630305137,14.290402714922102,21.88273639112308,17.819918384095388,17.692312138438236,18.260272943502446,17.995153359053443,17.59610397302149,18.33843059769701,18.54936053646902,14.823945997123609,22.12108350391395,18.133932142113434,14.199044002638368,21.813592594205517,17.625068473812377,17.479141140338545,17.986054013480857,17.673855148651704,17.714885399246988,18.054396166132612,3.8939105947101944,3.3092713012407473,4.677375789017998,3.847639689022203,3.2462369285540946,4.571619317418681,3.844973622152798,3.833101223561737,3.824983682472265,3.893842334008416,3.840108694884951,3.8415867070675795,3.881851840854164,3.3296942716841134,4.595684261039874,3.8526119338209392,3.255281837903457,4.553608869199892,3.8232662856521977,3.8397534309785897,3.850665555262839,3.9034898645454454,3.8184845458373147,3.823697458889953
-26,0.28482994579945803,0.17032113821138195,0.40927100271002675,0.32589603350578966,0.19292140921409198,0.468065040650406,0.3608611111111111,0.327485380116959,0.3375783475783475,0.4709051296151505,0.28300444596443236,0.29212926954332413,0.29253523035230355,0.17779674796747955,0.41761111111111104,0.32673959103227407,0.19127100271002695,0.46978861788617854,0.34822222222222216,0.3265789473684209,0.3415384615384616,0.47443677688036695,0.26969049247606,0.25428801815219065,18.77416609066832,15.078831670457626,22.234838279444844,18.25653053262314,14.441063862434559,21.76601749908731,17.88325678177776,17.679014523577305,18.22175044006435,17.540746443864276,17.29529296537424,18.27712298000943,18.62503945959254,14.973681426375842,22.126455941460282,18.17970888048476,14.396956499701345,21.730939357617576,17.701251239166346,17.56909877774794,18.096219096857453,17.41178786132165,17.628179858161598,17.802407380442276,3.8773829727692934,3.327180810255773,4.606685892414002,3.8370689027671503,3.268731684544465,4.514139716622001,3.845209788915807,3.8343227007298424,3.8342284235520276,3.8788533903179854,3.853529768771653,3.8248561168175588,3.87644200823606,3.3474901890084383,4.551034260362175,3.843302630861277,3.275914087753069,4.502939975928352,3.8253121866536293,3.8416362648908766,3.8490859878852115,3.8865106652975223,3.810330896390116,3.791329418832628
-28,0.30183265582655827,0.18457452574525726,0.42825880758807555,0.34003646218280376,0.2065826558265581,0.4825528455284549,0.3752222222222221,0.3471929824561403,0.36176638176638165,0.47879271542750745,0.28192378642789045,0.30289636074519793,0.30931707317073176,0.19146341463414615,0.4364850948509485,0.34064942103966506,0.20529810298102968,0.48382926829268263,0.3650833333333332,0.34497076023391804,0.3620512820512822,0.49467419106800997,0.2647105459519958,0.26064140711427525,18.888237567842587,15.351651918068647,22.216886897852703,18.352621334065695,14.705867907617971,21.715986342338983,18.02410559542207,17.728015847220775,18.33251138877082,17.346498217710398,17.400554178014712,18.31944044789989,18.76954570474038,15.257925125567802,22.14609231638089,18.295565755311618,14.668739981398767,21.716112709137246,17.877111943509956,17.689898775030372,18.360436287896007,17.30212922734702,17.67375560019289,17.946654940085093,3.867521382433715,3.3594416714128714,4.527394002720155,3.831936661394324,3.298405500783659,4.461349907585416,3.8520631685876654,3.852010236054384,3.8488482194697697,3.8856919206104905,3.8768919241765825,3.8188834043279622,3.8694121046002685,3.3793636700644876,4.4850158232243995,3.8374881018336087,3.3029113871608247,4.449106260685703,3.837047102122403,3.8559199023387216,3.855706969806441,3.8790697437534023,3.815354805115775,3.7781138262408422
